id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
6692,6706,8723,413,,93Rho Psc,,1.437573,19.172346,25.2143,-26.80,10.16,-9.0,5.350,3.342,F2V:var,0.395,22.148856,8.753076,8.280622,-0.00000726,-0.00000639,-0.00000185,0.3763557431119191,0.33462055599935375,-0.0000001299300663888889,0.000000049257069,Rho,93,Psc,1,6692,,4.0105136608657554,,,
6697,6711,8671,409,,,,1.438517,43.457739,41.7188,108.31,-60.45,31.0,5.980,2.878,F7V,0.520,28.160842,11.137079,28.695189,0.00002116,0.00003193,0.00001293,0.37660293663985234,0.7584806316386463,0.0000005251016974097222,-0.000000293069869,,,And,1,6697,,6.148936385126262,,,
6718,6732,8763,414,,94    Psc,,1.444910,19.240422,85.5432,50.82,-58.73,-42.0,5.500,0.839,K1III,1.106,75.054884,29.828005,28.189168,-0.00003801,0.00000757,-0.00003715,0.378276597845234,0.33580871260310247,0.0000002463823124583333,-0.000000284731074,,94,Psc,1,6718,,40.216104433421314,,,
6734,6748,8829,421,,47    Cet,,1.447657,-13.056512,37.4672,14.53,9.01,10.0,5.510,2.642,F0V,0.321,33.908607,13.504058,-8.464309,0.00000862,0.00000627,-0.00000072,0.3789956903799931,-0.22787912278502,0.00000007044342778472222,0.000000043681712,,47,Cet,1,6734,,7.641876239634676,,,
6799,6813,8799,417,,48Ome And,,1.460915,45.406687,28.6205,356.99,-109.32,11.0,4.830,2.547,F5IV,0.421,18.641784,7.499275,20.380957,-0.00000114,0.00005293,-0.00000264,0.3824666059431344,0.7924961915147437,0.000001730736358215278,-0.000000529998315,Ome,48,And,1,6799,,8.340651974086626,,,
6853,6867,9053,429,,Gam Phe,,1.472759,-43.318234,71.6332,-18.21,-207.71,26.0,3.410,-0.866,K5II-III,1.542,48.291055,19.600485,-49.144111,-0.00002555,-0.00001719,-0.00007072,0.38556730351000174,-0.7560458063068313,-0.00000008828457122916667,-0.000001007006495,Gam,,Phe,1,6853,,193.37485452952552,Gam,3.478,3.388
6946,6960,9132,433,,48    Cet,,1.493370,-21.629339,71.3776,55.64,3.22,1.0,5.110,0.842,A0V,0.028,61.345007,25.285292,-26.309830,-0.00000608,0.00001832,0.00000066,0.3909633993154038,-0.37750317840375003,0.00000026975033186111114,0.000000015611,,48,Cet,1,6946,,40.10513660865759,,,
6985,6999,9057,430,,49    And,,1.501695,47.007274,90.1713,0.64,-42.53,-11.0,5.270,0.495,K0III,0.999,56.797277,23.555739,65.954848,0.00000537,0.00000253,-0.00002091,0.3931428581495661,0.8204316978264925,0.000000003102807555555556,-0.000000206191258,,49,And,1,6985,,55.207743928075736,,,
6993,7007,9138,434,,98Mu  Psc,,1.503087,6.143820,93.1966,293.23,-46.36,34.0,4.840,-0.007,K4III,1.372,85.579481,35.529252,9.974354,-0.00001679,0.00013647,-0.00001710,0.39350731916761056,0.1072298953533075,0.0000014216191554930555,-0.000000224759622,Mu,98,Psc,1,6993,,87.65970403212789,,,
7002,7016,9228,436,,,,1.506362,-26.207851,137.9310,43.67,1.40,-1.0,5.920,0.222,K2III,1.327,114.252334,47.547983,-60.914298,-0.00001168,0.00002676,0.00000129,0.3943645765336751,-0.45741329261032876,0.00000021171813429861112,0.000000006787391,,,Scl,1,7002,,70.99046158552868,,,
7064,7078,9021,427,,38    Cas,,1.520444,70.264604,28.9771,137.53,-76.00,5.0,5.820,3.510,F6V,0.489,9.019863,3.792957,27.275089,0.00000337,0.00002237,0.00000121,0.3980513321872301,1.2263486829890262,0.0000006667642548680556,-0.000000368458397,,38,Cas,1,7064,,3.4355794789987457,,,
7068,7083,9362,440,,Del Phe,,1.520851,-49.072702,43.5730,138.22,154.20,-7.0,3.930,0.734,K0III-IV,0.972,26.311780,11.067445,-32.921160,0.00000704,0.00003464,0.00002675,0.39815775445785606,-0.8564802246514187,0.000000670109469263889,0.000000747582695,Del,,Phe,1,7068,,44.299619910036355,,,
7083,7097,9270,437,,99Eta Psc,,1.524725,15.345823,107.1811,25.73,-3.29,15.0,3.620,-1.531,G8III,0.974,95.233975,40.171366,28.364911,0.00000885,0.00001824,0.00000241,0.3991719864974001,0.26783513743426246,0.00000012474256000694444,-0.00000001595037,Eta,99,Psc,1,7083,,356.77958828856265,,,
7104,7118,9377,441,,,,1.528680,-30.283081,102.3541,-4.43,-64.34,3.0,5.790,0.739,K0III,1.073,81.402989,34.436546,-51.614387,-0.00001153,-0.00000726,-0.00002912,0.400207558074097,-0.5285394773798174,-0.000000021477246048611112,-0.000000311929122,,,Scl,1,7104,,44.09608164506378,,,
7199,7213,9525,445,,,,1.548903,-36.865231,84.3882,0.09,-20.33,13.0,5.490,0.859,K1/K2III,1.021,62.039632,26.633234,-50.627491,0.00000517,0.00000226,-0.00001463,0.40550195681790774,-0.6434196594229338,0.0000000004363323125,-0.000000098562621,,,Scl,1,7199,,39.48207780378827,,,
7237,7251,9352,439,,,,1.557142,58.327334,675.6757,3.78,-4.66,-1.0,5.690,-3.459,K0Ib+...,1.435,325.700921,140.654159,575.041700,0.00000652,0.00001630,-0.00000888,0.4076587353521249,1.0180040193172264,0.000000018325957125,-0.000000022592317,,,Cas,1,7237,,2106.6869257394146,,,
7262,7276,9562,448,,,,1.561899,-7.025341,29.5159,176.82,-81.49,-15.0,5.750,3.400,G2IV,0.639,26.879068,11.647482,-3.610024,-0.00002534,0.00001659,-0.00000970,0.4089041859160621,-0.12261532790334499,0.0000008572475499583334,-0.000000395074668,,,Cet,1,7262,,3.8018939632056115,,,
7280,7294,9408,442,,39Chi Cas,,1.565528,59.232040,63.8162,-43.06,-23.18,6.0,4.680,0.655,K0III,0.991,29.942244,13.008585,54.833867,0.00001384,-0.00000851,0.00000160,0.40985427434325505,1.0337941246766538,-0.00000020876077084722224,-0.000000112379811,Chi,39,Cas,1,7280,,47.64309868054156,,,
7307,7321,9531,446,,,,1.571279,37.237146,143.4720,12.62,-21.00,-4.0,5.900,0.116,B9IV,-0.067,104.694685,45.672963,86.817095,0.00000161,0.00001028,-0.00001410,0.41135989135550677,0.64991080915487,0.00000006118348648611111,-0.000000101810872,,,And,1,7307,,78.2708409590612,KK,5.904,5.894
7331,7345,9672,451,,49    Cet,,1.577160,-15.676359,59.3824,94.70,-2.67,9.0,5.620,1.752,A1V,0.066,52.368840,22.941901,-16.045336,-0.00000301,0.00002844,-0.00000323,0.4128995672873605,-0.27360408226459376,0.00000045911855548611115,-0.000000012944525,,49,Cet,1,7331,,17.346026278792866,,,
7345,7359,9640,450,,,,1.580296,18.460512,163.1321,30.10,-65.92,-26.0,5.900,-0.163,M2III,1.536,141.682470,62.207355,51.655870,-0.00001755,0.00001829,-0.00005787,0.4137204738780311,0.32219671759469254,0.0000001459289178472222,-0.000000319589178,,,Psc,1,7345,,101.20454110965416,,,
7433,7447,9780,457,,,,1.598542,17.433841,58.0720,149.18,21.16,3.0,5.950,2.130,F0IV,0.259,50.623031,22.515699,17.398632,-0.00001602,0.00003884,0.00000660,0.4184973903941757,0.3042779276325225,0.0000007232450486527779,0.000000102586574,,,Psc,1,7433,,12.246161992650483,,,
7436,7450,9856,459,,50    Cet,,1.599713,-15.400183,167.5042,19.14,13.53,24.0,5.410,-0.710,K1III,1.226,147.533468,65.672875,-44.482337,0.00001796,0.00002501,0.00000407,0.4188039959417115,-0.2687838970412125,0.00000009279333845833334,0.00000006559529,,50,Cet,1,7436,,167.49428760264365,,,
7449,7463,9906,462,,Tau Scl,,1.602361,-29.907317,69.3481,119.68,47.98,5.0,5.690,1.485,F2V,0.335,54.901060,24.484247,-34.576877,-0.00000499,0.00004183,0.00001143,0.41949707596886276,-0.5219811506309738,0.0000005802250128888889,0.000000232613603,Tau,,Scl,1,7449,,22.181964198002195,,,
7499,7513,9826,458,Gl 61,50Ups And,,1.613299,41.405459,13.4916,-172.57,-381.01,-28.7,4.100,3.450,F8V,0.536,9.229933,4.147969,8.922950,-0.00000042,-0.00001256,-0.00003810,0.4223606833740253,0.7226615840997149,-0.0000008366429685347222,-0.000001847188604,Ups,50,And,1,7499,,3.630780547701012,,,
7521,7535,9919,463,,102Pi  Psc,,1.618310,12.141535,35.0877,-74.90,9.96,-1.0,5.540,2.814,F0V,0.347,31.269940,14.102269,7.379900,0.00000400,-0.00001217,0.00000144,0.42367268765234106,0.2119097575151175,-0.0000003631254467361111,0.000000048287442,Pi,102,Psc,1,7521,,6.522288424656393,,,
7554,7568,11025,525,,,,1.624389,-84.769593,116.6861,34.69,23.45,18.0,5.660,0.325,K0III,0.939,9.689721,4.388658,-116.200398,0.00000547,0.00002402,-0.00001712,0.42526402159132565,-1.47950850422293,0.00000016818186578472222,0.000000113688808,,,Oct,1,7554,,64.56542290346553,,,
7574,7588,10144,472,,Alp Eri,Achernar,1.628556,-57.236757,42.7533,88.02,-40.08,16.0,0.450,-2.705,B3Vp,-0.158,21.065573,9.568417,-35.951967,-0.00000584,0.00001738,-0.00001826,0.42635506591376426,-0.9989698692415762,0.00000042673300162500003,-0.000000194313323,Alp,,Eri,1,7574,,1051.9618738232234,Alp,0.487,0.427
7587,7601,10800,512,Gl 67.1,,,1.631959,-82.974995,27.3823,122.30,120.70,5.4,5.880,3.693,G2V,0.620,3.047844,1.387795,-27.176786,0.00000836,0.00002164,-0.00000352,0.42724579211239905,-1.44818686476152,0.0000005929271313194443,0.000000585170112,,,Oct,1,7587,,2.902685610499052,,,
7593,7607,9927,464,,51    And,,1.633205,48.628213,54.3183,60.90,-112.42,16.0,3.590,-0.085,K3III,1.275,32.669331,14.886999,40.762548,0.00002341,0.00002829,-0.00000729,0.42757205945090027,0.8487224280090337,0.00000029525153145833333,-0.000000545027539,,51,And,1,7593,,94.18895965228413,,,
7603,7617,9900,461,,,,1.635435,57.977631,534.7594,2.98,-5.54,-8.0,5.550,-3.091,G5II,1.388,257.960503,117.730850,453.390963,0.00000392,0.00001028,-0.00001455,0.4281558394151672,1.0119005589865762,0.000000014447447680555555,-0.000000026858677,,,Cas,1,7603,,1501.0667325703694,,,
7628,7643,10142,471,,,,1.640968,-36.528251,101.8330,-13.27,-122.36,30.0,5.940,0.901,K0III,1.045,74.393698,34.082900,-60.613104,-0.00000754,-0.00001066,-0.00006680,0.42960453207071514,-0.6375382436576662,-0.00000006433477540972222,-0.000000593218019,,,Scl,1,7628,,37.983939015450716,,,
7635,7650,9774,456,,40    Cas,,1.641926,73.040040,140.4494,-11.81,-13.23,-5.0,5.280,-0.458,G8II-IIIvar,0.972,37.242407,17.073572,134.341050,0.00000983,-0.00000434,-0.00000752,0.4298552640056629,1.2747891797675712,-0.00000005725649567361112,-0.000000064140849,,40,Cas,1,7635,,132.8005886243731,,,
7664,7679,10148,473,,,,1.647718,-21.275384,77.2798,129.52,37.13,14.0,5.580,1.140,F0V,0.346,65.416181,30.109922,-28.041092,-0.00000358,0.00005177,0.00000777,0.43137145739344174,-0.37132550390095875,0.0000006279306790555556,0.000000180011319,,,Cet,1,7664,,30.47894989627983,,,
7703,7719,10072,469,,52Chi And,,1.655835,44.386165,76.7460,-20.49,14.95,7.0,5.010,0.585,G8III...,0.883,49.772829,23.037829,53.683165,0.00000431,-0.00000640,0.00000898,0.43349666678967247,0.7746847131968938,-0.00000009933832314583332,0.000000072479645,Chi,52,And,1,7703,,50.81594425605605,,,
7725,7740,10164,475,,105    Psc,,1.661338,16.405858,120.1923,82.41,-11.56,17.0,5.980,0.581,K2III,1.119,104.564097,48.581576,33.947100,-0.00000338,0.00005138,-0.00000155,0.43493721093084875,0.2863362356109662,0.00000039953495414583335,-0.000000056044461,,105,Psc,1,7725,,51.003502395944686,,,
7736,7751,10360,486,Gl 66B,,,1.663169,-56.196400,7.8223,286.10,16.66,22.5,5.760,6.293,K0V,0.880,3.945945,1.835674,-6.500103,0.00000751,0.00001546,-0.00001877,0.43541673470447556,-0.9808122092628587,0.0000013870519400694446,0.000000080769959,,,Eri,2,118084,Gl 66,0.26472807400175613,,,
7803,7818,10205,477,,53Tau And,,1.676337,40.577049,218.3406,16.67,-23.50,-14.0,4.960,-1.736,B8III,-0.068,150.121031,70.465886,142.023934,-0.00000270,0.00001823,-0.00002821,0.4388640491613548,0.7082031071018775,0.00000008081844054861111,-0.000000113931214,Tau,53,And,1,7803,,430.92332281862633,,,
7810,7825,10204,476,,,,1.677674,43.297687,69.5894,111.06,-31.65,17.0,5.630,1.417,A9IV:,0.214,45.840141,21.536741,47.723747,0.00000215,0.00004240,0.00000415,0.43921393529814423,0.7556871943691214,0.000000538434073625,-0.000000153443529,,,And,1,7810,,23.615655239177173,,,
7869,7884,10380,489,,106Nu  Psc,,1.690526,5.487613,111.3586,-22.73,3.61,0.4,4.450,-0.784,K3III,1.347,100.168039,47.473101,10.649285,0.00000545,-0.00001099,0.00000198,0.44257871976619106,0.09577691814051376,-0.00000011019814959027778,0.000000017501773,Nu,106,Psc,1,7869,,179.30813770804414,,,
7891,7906,10348,485,,,,1.694233,30.047120,157.7287,-8.10,-6.50,5.0,5.970,-0.020,K0III,1.015,123.320564,58.592484,78.976682,0.00000890,-0.00000263,-0.00000174,0.4435490613883039,0.5244211672622213,-0.000000039269908125,-0.000000031512889,,,Tri,1,7891,,88.71560120379604,,,
7901,7916,10453,492,,,,1.695787,-11.324669,39.4477,60.10,-411.71,-10.0,5.750,2.770,F5V+...,0.443,34.929958,16.613471,-7.746261,-0.00002795,-0.00000057,-0.00007519,0.4439559915139426,-0.19765275723103498,0.0000002913730220138889,-0.000001996026404,,,Cet,1,7901,,6.792036326171843,,,
7903,7918,10307,483,Gl 67,,,1.696383,42.613369,12.7389,791.35,-180.16,3.1,4.960,4.434,G2V,0.618,8.465575,4.028160,8.624862,-0.00001209,0.00004837,-0.00000604,0.44411192201428445,0.7437435933971476,0.000003836573061076389,-0.000000873440326,,,And,1,7903,,1.466898282206286,,,
7906,7921,10615,505,,,,1.696655,-60.789339,111.4827,12.81,-40.52,2.0,5.700,0.464,K2/K3III,1.264,49.126556,23.379420,-97.305604,-0.00001933,-0.00000153,-0.00001247,0.4441833584155342,-1.0609741229069012,0.00000006210463247916667,-0.000000196446503,,,Hyi,1,7906,,56.8067574106772,,,
7926,7941,10538,498,,,,1.700833,-36.832305,93.1099,-29.32,-16.70,17.0,5.700,0.855,A0V,-0.010,67.257893,32.098346,-55.817146,0.00001418,-0.00000790,-0.00001646,0.44527698421050255,-0.6428449884339851,-0.00000014214737113888887,-0.000000080963884,,,Scl,1,7926,,39.62780342554393,,,
7928,7943,10390,490,,,,1.700968,35.245707,84.2460,49.41,-24.67,-2.0,5.630,1.002,B9IV-V,-0.059,62.092525,29.635963,48.617009,-0.00000495,0.00002000,-0.00000941,0.44531230603134614,0.6151536344690776,0.00000023954643956249997,-0.000000119603534,,,Tri,1,7928,,34.60987254853528,,,
7940,7955,10537,497,,Pi  Scl,,1.702389,-32.326970,65.8762,-74.79,-46.35,10.0,5.250,1.156,K1II/III,1.044,50.228449,23.996286,-35.227357,0.00001095,-0.00002124,-0.00001798,0.44568451031867273,-0.564212067222475,-0.00000036259215168750005,-0.00000022471114,Pi,,Scl,1,7940,,30.033088786765592,,,
7950,7965,10221,478,,43    Cas,,1.705688,68.043021,119.1895,53.08,-10.34,5.0,5.570,0.189,A0p SiSr,-0.049,40.196110,19.246268,110.544116,-0.00000652,0.00003088,0.00000251,0.44654796871713937,1.1875747493648277,0.00000025733910163888886,-0.000000050129734,,43,Cas,1,7950,,73.18127976744553,V557,5.583,5.543
7963,7978,10647,506,NN 3109,,,1.708125,-53.740834,17.4338,166.97,-106.71,12.9,5.520,4.313,F8V,0.551,9.297155,4.458870,-14.057838,-0.00000562,0.00001295,-0.00001597,0.4471859620672712,-0.9379544957659326,0.0000008094934024236112,-0.000000517344678,,,Eri,1,7963,,1.6398344276265366,,,
7966,7981,10476,493,Gl 68,107    Psc,,1.708270,20.268504,7.5324,-302.12,-677.40,-33.7,5.240,5.855,K1V,0.836,6.370804,3.055661,2.609270,-0.00001665,-0.00002022,-0.00003514,0.44722415070794763,0.35375213588112003,-0.0000014647190916944444,-0.000003284127872,,107,Psc,1,7966,,0.3962780342554391,,,
7984,7999,10550,500,,,,1.712086,-3.690200,364.9635,-11.67,-34.38,-34.0,4.980,-2.831,K3II-III,1.378,328.229658,157.834292,-23.489626,-0.00002585,-0.00003534,-0.00005846,0.44822310194463044,-0.06440614744075125,-0.00000005657775652083333,-0.000000166678943,,,Cet,1,7984,,1181.4082519208876,,,
8001,8016,10250,480,,42    Cas,,1.715493,70.622526,85.1064,76.62,-13.62,6.0,5.180,0.530,B9V,-0.022,25.437151,12.259994,80.285443,-0.00000712,0.00003166,0.00000392,0.44911492631211786,1.2325955982232988,0.0000003714642420416667,-0.000000066031623,,42,Cas,1,8001,,53.45643593969714,,,
8031,8046,10425,491,,44    Cas,,1.722151,60.551332,320.5128,13.57,-15.78,-33.0,5.780,-1.749,B8IIIn,-0.010,141.831666,68.662794,279.101173,-0.00000491,0.00002105,-0.00004144,0.4508582066556439,1.0568201175935175,0.0000000657892164513889,-0.000000076503598,,44,Cas,1,8031,,436.11397139306484,,,
8053,8068,10516,496,,Phi Per,,1.727675,50.688732,220.2643,24.08,-13.59,1.0,4.010,-2.705,B2Vpe,-0.098,125.512408,60.986585,170.421939,-0.00000056,0.00002832,-0.00000840,0.45230420750242495,0.8846852734959337,0.00000011674313427777777,-0.000000065886179,Phi,,Per,1,8053,,1051.9618738232234,Phi,4.09,3.98
8087,8102,10700,509,Gl 71,52Tau Cet,,1.734479,-15.937480,3.6502,-1721.82,854.07,-17.0,3.490,5.678,G8V,0.727,3.154083,1.539508,-1.002260,0.00000207,-0.00003289,0.00001931,0.4540854403344977,-0.27816150132824125,-0.000008347618914541667,0.000004140648201,Tau,52,Cet,1,8087,,0.46644452520377955,,,
8183,8198,10761,510,,110Omi Psc,,1.756564,9.157736,85.6898,70.82,38.99,14.0,4.260,-0.405,K0III,0.942,75.808974,37.546943,13.637807,-0.00000270,0.00003149,0.00001827,0.459867349269175,0.15983264100247252,0.00000034334504856944437,0.000000189028854,Omi,110,Psc,1,8183,,126.4736347471151,,,
8194,8209,10830,514,,Eps Scl,,1.760763,-25.052610,28.1136,159.48,-72.38,15.0,5.290,3.045,F2IV,0.395,22.810411,11.328887,-11.904768,-0.00000096,0.00002379,-0.00001543,0.4609667223325053,-0.43725052844623374,0.0000007731808577499999,-0.000000350908141,Eps,,Scl,1,8194,,5.2722986142282275,,,
8215,8230,10824,513,,,,1.766461,-5.733299,168.9189,-9.09,-29.69,11.0,5.370,-0.768,K4III,1.517,150.419242,74.986166,-16.874676,0.00001117,-0.00000275,-0.00002531,0.46245846939131885,-0.10006494648533375,-0.0000000440695635625,-0.000000143941181,,,Cet,1,8215,,176.68512984538805,,,
8225,8240,10934,519,,,,1.768320,-50.816256,194.5525,43.66,-17.45,-2.0,5.490,-0.955,M3III,1.615,109.981605,54.894399,-150.802254,-0.00003096,0.00003057,-0.00000881,0.4629450541094631,-0.8869109722498862,0.00000021166965293055553,-0.000000084599987,,,Phe,1,8225,,209.89398836235245,,,
8226,8241,10939,520,,,,1.768392,-53.522037,62.0347,126.45,59.04,10.0,5.040,1.077,A1V,0.031,32.998150,16.471040,-49.881280,0.00000123,0.00004312,0.00000233,0.4629640461603668,-0.9341357694525263,0.0000006130468990625,0.000000286233997,,,Eri,1,8226,,32.299812405956246,,,
8347,8362,10780,511,Gl 75,,,1.795668,63.852501,10.0675,582.05,-246.83,4.0,5.630,5.615,K0V,0.804,3.955256,2.009812,9.037250,-0.00000162,0.00003104,-0.00000164,0.4701047072577421,1.1144363791759386,0.000002821858027673611,-0.000001196665607,,,Cas,1,8347,,0.4943106869868351,V987,5.643,5.613
8372,8387,10982,522,,4    Ari,,1.803038,16.955551,84.3882,55.87,-32.97,10.0,5.860,1.229,B9.5V,-0.039,71.892913,36.703322,24.610134,0.00000182,0.00002659,-0.00000992,0.4720341320722791,0.29593018737313753,0.0000002708654033263889,-0.00000015984307,,4,Ari,1,8372,,28.08018728116636,,,
8388,8404,11037,527,,,,1.807227,3.685447,98.4252,-9.17,17.68,3.0,5.910,0.944,G9III,0.970,87.431630,44.757221,6.326658,0.00000424,-0.00000275,0.00000862,0.4731310139976231,0.0643231770067575,-0.00000004445741450694444,0.000000085715058,,,Psc,1,8388,,36.50900524844984,,,
8408,8423,10975,521,,,,1.810808,37.952870,104.6025,111.84,-27.04,37.0,5.940,0.842,K0III,0.975,73.384908,37.653516,64.332108,0.00000816,0.00006793,0.00001246,0.4740683023866779,0.6624025429308338,0.0000005422156203333334,-0.000000131093619,,,And,1,8408,,40.10513660865759,,,
8417,8433,11007,523,NN 3115,,,1.811550,32.690210,27.8552,-166.73,297.35,-26.5,5.780,3.555,F8V,0.572,20.855444,10.705904,15.044369,-0.00002930,-0.00004035,0.00001916,0.4742627881138161,0.5705517929429412,-0.0000008083298495902778,0.000001441593479,,,Tri,1,8417,,3.2960971217745763,,,
8481,8497,11171,531,Wo 9061A,53Chi Cet,,1.826418,-10.686410,23.1857,-148.90,-94.47,-0.9,4.660,2.834,F3III,0.333,20.228295,10.483677,-4.299405,0.00000515,-0.00001618,-0.00001026,0.47815507248375944,-0.18651304553048498,-0.0000007218875703472222,-0.000000458003484,Chi,53,Cet,1,8481,Wo 9061,6.4032432446894685,,,
8527,8544,11154,530,,1    Ari,,1.835714,22.275338,179.5332,-14.32,-7.55,3.0,5.830,-0.441,K1III+...,0.743,147.315872,76.804535,68.053486,0.00001049,-0.00000859,-0.00000492,0.48058891052845826,0.38877799371997,-0.00000006942531905555556,-0.000000036603432,,1,Ari,1,8527,,130.73744701631327,,,
8571,8588,11257,534,,,,1.847770,11.043378,42.0168,-69.33,-27.84,11.0,5.920,2.803,F2Vw,0.302,36.507073,19.180098,8.048426,0.00001730,-0.00000686,-0.00000341,0.48374516493840863,0.19274330999387998,-0.0000003361213247291667,-0.000000134972128,,,Ari,1,8571,,6.588704043340734,,,
8576,8593,11413,541,,,,1.848459,-50.206138,77.1605,-47.97,-4.30,7.0,5.940,1.503,A1V,0.154,43.714305,22.976626,-59.286479,0.00001131,-0.00001433,-0.00000653,0.4839253120551776,-0.876262404411145,-0.0000002325651225625,-0.000000020846988,,,Phe,1,8576,,21.817249589882998,BD,5.96,5.92
8581,8598,11151,529,,,,1.849198,51.933417,41.6840,41.16,-115.50,-17.0,5.960,2.860,F5V,0.419,22.747826,11.962144,32.817475,0.00000290,0.00001092,-0.00002808,0.4841188820564705,0.9064091233517412,0.00000019954931091666662,-0.000000559959801,,,Per,1,8581,,6.251726927756857,,,
8628,8645,11353,539,,55Zet Cet,,1.857676,-10.335038,72.0461,38.78,-38.04,9.0,3.740,-0.548,K2III,1.136,62.659060,33.127470,-12.925362,-0.00000043,0.00001509,-0.00001472,0.48633841109402154,-0.180380435702335,0.00000018801074531944445,-0.000000184423124,Zet,55,Cet,1,8628,,144.27796231294775,,,
8687,8704,11241,533,,1    Per,,1.866476,55.147385,396.8254,12.53,-8.25,-3.0,5.530,-2.463,B1.5V,-0.175,200.233729,106.453463,325.644731,-0.00000136,0.00002657,-0.00001159,0.48864235153759905,0.96250343602513,0.00000006074715417361111,-0.000000039997128,,1,Per,1,8687,,841.7827076608131,V436,5.751,5.521
8696,8714,11291,536,,2    Per,,1.869268,50.792794,147.9290,18.39,-28.68,10.0,5.700,-0.150,B9p...,-0.067,82.534437,43.956512,114.625073,0.00001357,0.00002217,-0.00000508,0.48937321412581375,0.8865014883600737,0.00000008915723585416666,-0.000000139044563,,2,Per,1,8696,,100,,,
8760,8778,11522,547,,,,1.881142,-16.929250,94.1620,41.36,-51.94,-4.0,5.780,0.911,F0V,0.260,79.376366,42.591806,-27.419080,-0.00001846,0.00001152,-0.00002149,0.49248186254070997,-0.2954711473569688,0.00000020051893827777777,-0.000000251812225,,,Cet,1,8760,,37.63570016936729,BK,5.804,5.764
